EMA_Span,Derivadas,Rolling,Roll_Window,Squared,MW_Window,N_Features,Components_C,RMSE,R2,Jarque_Bera_Stat,Jarque_Bera_p,Lag_Top_Temp,Lag_Top_Pressure,Lag_Reflux_Flow,Lag_Flow_To_Next_Process,Lag_Temp_Sixth_Tray,Lag_Bottom_Temp_1,Lag_Bottom_Temp_2
12,False,True,16.0,True,200,29,6,0.04183821680196244,0.9597838378051848,634.8278,0.0,12,2,4,19,11,12,12
18,False,True,8.0,True,200,29,8,0.04140364700221926,0.9597523756856345,114303.7488,0.0,10,0,2,17,9,11,11
21,False,False,,True,300,15,6,0.04106686410458317,0.9597216034843126,13.0884,0.001438,10,0,2,16,9,10,10
6,False,False,,True,300,15,4,0.04133655414097662,0.9597063782067603,5.5015,0.06388,14,4,6,22,12,14,14
9,False,True,8.0,False,200,22,12,0.041612319769608684,0.9597009663312155,345386.7121,0.0,13,3,5,21,11,13,13
6,True,True,16.0,False,200,29,8,0.042020108052096015,0.9596945531005724,14837.7057,0.0,14,4,6,22,12,14,14
21,True,True,16.0,True,200,36,6,0.041769696525654466,0.9596576171450477,2632.5314,0.0,10,0,2,16,9,10,10
15,False,False,,True,300,15,12,0.04118630815088555,0.9596507681725921,28.1997,1e-06,11,1,3,18,10,11,11
15,False,True,8.0,True,200,29,10,0.04153218665139313,0.9595910387302902,224914.8779,0.0,11,1,3,18,10,11,11
6,False,True,16.0,False,400,22,8,0.0420758619210299,0.9595875245595826,4.2023,0.122317,14,4,6,22,12,14,14
15,False,True,18.0,True,200,29,6,0.04198730444151397,0.9595834766701984,1717.5958,0.0,11,1,3,18,10,11,11
15,False,True,8.0,False,200,22,10,0.04154524160185694,0.9595656309710827,211827.6389,0.0,11,1,3,18,10,11,11
15,False,True,12.0,False,200,22,6,0.04174802845385089,0.9595254345154586,6712.7806,0.0,11,1,3,18,10,11,11
12,False,False,,True,300,15,10,0.04136310831650942,0.9593901893492659,5.2382,0.072868,12,2,4,19,11,12,12
9,True,True,18.0,False,200,29,6,0.04223400527999499,0.9593711894461894,228.6645,0.0,13,3,5,21,11,13,13
21,False,True,16.0,True,400,29,6,0.041941975656219405,0.9593241465109726,9.9218,0.007007,10,0,2,16,9,10,10
6,False,True,16.0,False,300,22,6,0.042215441243778365,0.9593189571772723,0.9407,0.624781,14,4,6,22,12,14,14
18,True,True,16.0,False,200,29,6,0.04204606095404065,0.959209249163788,1780.1215,0.0,10,0,2,17,9,11,11
18,True,True,16.0,False,200,29,12,0.042081362616007055,0.9591407249898117,766958.828,0.0,10,0,2,17,9,11,11
18,False,True,8.0,False,400,22,6,0.041732580217377406,0.9591103371461983,5.5655,0.061868,10,0,2,17,9,11,11
9,True,False,,True,400,22,4,0.04164822918318353,0.9590964646931605,5.8584,0.053439,13,3,5,21,11,13,13
9,False,True,16.0,False,200,22,6,0.0423197206764296,0.9590293641699122,696.8988,0.0,13,3,5,21,11,13,13
21,False,False,,True,400,15,10,0.04142978391555311,0.959006554046437,3.803,0.149344,10,0,2,16,9,10,10
15,False,True,18.0,False,400,22,6,0.04233797382720553,0.9589055564313115,6.6989,0.035103,11,1,3,18,10,11,11
21,False,True,8.0,False,400,22,6,0.04181964159988893,0.9588493184879334,2.042,0.360239,10,0,2,16,9,10,10
21,True,True,12.0,True,300,36,12,0.04202029213584999,0.9588169331507271,781338.5049,0.0,10,0,2,16,9,10,10
15,False,False,,False,300,8,6,0.041676018265477684,0.9586855494479508,7.8306,0.019935,11,1,3,18,10,11,11
12,False,True,18.0,False,300,22,6,0.04251004503814117,0.9586600212584596,5.1729,0.075286,12,2,4,19,11,12,12
9,False,False,,True,400,15,4,0.041845108190669285,0.958618535806396,9.4021,0.009086,13,3,5,21,11,13,13
6,False,True,16.0,True,400,29,8,0.04260927373560535,0.9585563807722945,9.0899,0.010621,14,4,6,22,12,14,14
6,False,True,18.0,False,400,22,8,0.04271827752066862,0.9585239252884,20.5922,3.4e-05,14,4,6,22,12,14,14
6,False,True,16.0,True,300,29,6,0.0426488021958055,0.958479450931132,9.6551,0.008006,14,4,6,22,12,14,14
12,True,True,8.0,False,300,29,16,0.04215359252090759,0.9584641260743604,748837.2898,0.0,12,2,4,19,11,12,12
9,False,True,8.0,False,300,22,6,0.042260906590946876,0.9584349414313588,8038.6694,0.0,13,3,5,21,11,13,13
15,True,True,18.0,False,300,29,6,0.04268668271965365,0.9582258351413757,714.1354,0.0,11,1,3,18,10,11,11
15,False,True,12.0,True,400,29,6,0.042417609429715064,0.9582167101781418,13.4756,0.001185,11,1,3,18,10,11,11
21,False,False,,False,300,8,6,0.04195364708946733,0.9579633080617134,9.865,0.007208,10,0,2,16,9,10,10
9,True,True,18.0,False,300,29,6,0.0429747633561386,0.9579334828914374,71.8611,0.0,13,3,5,21,11,13,13
6,True,True,4.0,False,400,29,6,0.04238402398437348,0.9579164405045589,1.371,0.503832,14,4,6,22,12,14,14
12,True,False,,True,400,22,4,0.042157979943836986,0.9579057426689878,14.082,0.000875,12,2,4,19,11,12,12
18,False,True,8.0,False,200,22,8,0.042371915490010625,0.9578478966054342,114921.6437,0.0,10,0,2,17,9,11,11
9,False,True,18.0,False,300,22,6,0.04304338805618062,0.9577990269083055,0.837,0.658023,13,3,5,21,11,13,13
15,False,True,8.0,False,400,22,6,0.04244649592769535,0.9577922909295711,8.117,0.017275,11,1,3,18,10,11,11
15,False,True,8.0,True,300,29,6,0.04249133497957114,0.9577030702186397,2493.6825,0.0,11,1,3,18,10,11,11
18,False,True,8.0,False,300,22,6,0.04244648661448192,0.95769939750102,5681.2528,0.0,10,0,2,17,9,11,11
21,False,True,18.0,True,400,29,6,0.042863888496281075,0.9576976432804305,8.3493,0.01538,10,0,2,16,9,10,10
6,False,False,,False,300,8,4,0.04240449187686634,0.957597497184076,5.1645,0.075604,14,4,6,22,12,14,14
21,True,True,18.0,False,200,29,10,0.04302819406599444,0.9573727154964671,255796.0189,0.0,10,0,2,16,9,10,10
21,False,False,,True,300,15,14,0.04225574944238185,0.9573557276642481,466.4634,0.0,10,0,2,16,9,10,10
9,True,True,8.0,False,400,29,6,0.04280978550948257,0.9573482473675793,1.9987,0.368115,13,3,5,21,11,13,13
21,False,True,4.0,True,300,29,12,0.04240063929247879,0.9573273671276435,227705.6529,0.0,10,0,2,16,9,10,10
12,True,True,4.0,True,300,36,20,0.04259184727728256,0.9572219762078259,764362.5162,0.0,12,2,4,19,11,12,12
15,True,True,18.0,True,300,36,6,0.04320282507687596,0.9572095102108206,910.5857,0.0,11,1,3,18,10,11,11
21,True,False,,True,400,22,4,0.04237804524207674,0.9571929613885957,29.786,0.0,10,0,2,16,9,10,10
18,True,True,16.0,True,300,36,12,0.04310028901092433,0.9571380985876243,1048044.7456,0.0,10,0,2,17,9,11,11
12,False,True,16.0,False,400,22,6,0.04322827631244849,0.9570671094579686,8.6793,0.013041,12,2,4,19,11,12,12
12,False,True,12.0,False,400,22,6,0.04305677793636248,0.9570410418160132,9.7374,0.007683,12,2,4,19,11,12,12
12,False,True,18.0,True,200,29,6,0.04333802997603473,0.9570339479666072,263.5821,0.0,12,2,4,19,11,12,12
21,False,False,,False,200,8,6,0.04243136809454811,0.9570005242908092,58.4157,0.0,10,0,2,16,9,10,10
15,False,True,16.0,True,400,29,6,0.043296354309871145,0.9568397364482055,10.6147,0.004955,11,1,3,18,10,11,11
6,False,True,18.0,True,300,29,6,0.04358529129637868,0.9568232361605989,1.8656,0.393442,14,4,6,22,12,14,14
18,False,True,8.0,True,400,29,6,0.042892226631472345,0.9568063166624655,7.8873,0.019377,10,0,2,17,9,11,11
18,True,False,,True,200,22,18,0.042638665035032046,0.9567549165032091,1423522.1139,0.0,10,0,2,17,9,11,11
15,True,True,12.0,False,200,29,14,0.04316974140020619,0.9567218041717932,810984.967,0.0,11,1,3,18,10,11,11
18,False,False,,True,200,15,4,0.04264057499409937,0.9566609438804347,43.5947,0.0,10,0,2,17,9,11,11
6,False,False,,False,200,8,4,0.04287059124866655,0.9566602191617413,20.6611,3.3e-05,14,4,6,22,12,14,14
12,False,False,,True,300,15,6,0.0427884536238348,0.9565431930568702,3.5513,0.169377,12,2,4,19,11,12,12
9,False,False,,False,200,8,4,0.04288927228712663,0.9565275798860882,9.9849,0.006789,13,3,5,21,11,13,13
15,False,False,,False,400,8,4,0.04276221794627032,0.9565039331681047,7.7546,0.020707,11,1,3,18,10,11,11
6,True,True,8.0,False,400,29,6,0.043283521278953366,0.9564933720845945,3.8048,0.149208,14,4,6,22,12,14,14
15,False,True,8.0,False,300,22,6,0.0430976184030253,0.9564874399577135,5085.7162,0.0,11,1,3,18,10,11,11
9,True,True,18.0,True,300,36,6,0.04371470482499716,0.9564724053189281,29.5938,0.0,13,3,5,21,11,13,13
9,False,True,4.0,False,400,22,6,0.04307816341953291,0.9564310177744022,21.9401,1.7e-05,13,3,5,21,11,13,13
12,False,False,,False,300,8,8,0.04284817502369336,0.9564217999097813,11.8461,0.002677,12,2,4,19,11,12,12
6,False,True,8.0,False,300,22,8,0.04334916776380486,0.9563613022832907,49678.9189,0.0,14,4,6,22,12,14,14
18,True,True,16.0,True,200,36,6,0.04349069255688296,0.9563580934115709,6892.6373,0.0,10,0,2,17,9,11,11
21,True,True,16.0,True,300,36,12,0.04346422574077546,0.9563179710889088,1057796.6808,0.0,10,0,2,16,9,10,10
9,False,True,8.0,False,400,22,6,0.043336945537146856,0.9562913518590259,10.9789,0.00413,13,3,5,21,11,13,13
6,False,True,12.0,True,300,29,6,0.043581210452503814,0.9562699466646518,176.4954,0.0,14,4,6,22,12,14,14
15,False,True,18.0,False,300,22,4,0.04372151440795337,0.95617586456747,12.432,0.001997,11,1,3,18,10,11,11
21,False,True,8.0,True,400,29,6,0.04316580809887314,0.956157413208186,8.3491,0.015382,10,0,2,16,9,10,10
15,False,True,18.0,True,400,29,6,0.043741127215572016,0.9561365380651072,8.3879,0.015087,11,1,3,18,10,11,11
12,False,False,,True,400,15,8,0.042997500369979076,0.9561175316978305,3.1634,0.20562,12,2,4,19,11,12,12
18,False,True,16.0,False,300,22,4,0.04364696691608562,0.956043894493196,15.1504,0.000513,10,0,2,17,9,11,11
9,False,True,16.0,False,400,22,6,0.043869597185460484,0.9559734745858735,8.789,0.012345,13,3,5,21,11,13,13
12,False,True,16.0,False,200,22,6,0.04378858050689139,0.9559469455973307,281.1497,0.0,12,2,4,19,11,12,12
9,False,True,18.0,False,200,22,6,0.04399616730223468,0.9559100853537809,525.5053,0.0,13,3,5,21,11,13,13
6,False,True,12.0,False,300,22,6,0.043788225111605045,0.955853516615763,128.4904,0.0,14,4,6,22,12,14,14
21,True,False,,False,400,15,4,0.043049620909903795,0.9558254629527709,22.2196,1.5e-05,10,0,2,16,9,10,10
9,True,True,18.0,False,300,29,12,0.04405902242942888,0.955784017245771,710876.3592,0.0,13,3,5,21,11,13,13
9,False,False,,True,300,15,14,0.04326184016504774,0.9557690324216984,20111.5491,0.0,13,3,5,21,11,13,13
9,True,True,4.0,False,400,29,6,0.043419130421752807,0.9557385845028935,5.5943,0.060983,13,3,5,21,11,13,13
9,False,True,12.0,False,400,22,6,0.043798796178378153,0.955737553354608,9.6947,0.007849,13,3,5,21,11,13,13
21,False,True,16.0,False,300,22,4,0.04375501078769024,0.9557315315313402,21.392,2.3e-05,10,0,2,16,9,10,10
9,False,True,18.0,True,400,29,6,0.04410804545093246,0.9556855671729871,5.8566,0.053489,13,3,5,21,11,13,13
12,False,True,8.0,False,400,22,6,0.043601578005699845,0.9555615828922704,9.1455,0.010329,12,2,4,19,11,12,12
12,True,True,18.0,False,300,29,16,0.044083463221819996,0.9555431661153869,901605.437,0.0,12,2,4,19,11,12,12
6,True,True,12.0,False,200,29,12,0.04394335265770218,0.9555401690735899,139681.9377,0.0,14,4,6,22,12,14,14
6,False,True,4.0,False,400,22,6,0.043571902830112245,0.955524468632549,13.2289,0.001341,14,4,6,22,12,14,14
12,False,True,18.0,False,200,22,6,0.044097635607233135,0.9555145766799457,930.0416,0.0,12,2,4,19,11,12,12
6,False,True,8.0,True,200,29,20,0.043773368286378275,0.9555030559404489,217385.0009,0.0,14,4,6,22,12,14,14
21,True,True,12.0,False,300,29,12,0.04367824022639754,0.9555029914548125,1042470.8708,0.0,10,0,2,16,9,10,10
15,False,False,,True,300,15,4,0.04331043699354185,0.955381530057384,2.2358,0.326974,11,1,3,18,10,11,11
18,False,True,4.0,False,400,22,6,0.043404783051493846,0.9553790876879761,7.1236,0.028388,10,0,2,17,9,11,11
12,True,True,8.0,True,300,36,18,0.04370615528619328,0.9553481584164759,938906.5496,0.0,12,2,4,19,11,12,12
18,True,True,12.0,False,400,29,6,0.04380595628334554,0.9553401655529958,1.8111,0.404321,10,0,2,17,9,11,11
12,False,False,,True,300,15,12,0.04340691245825017,0.9552778760477879,11.1791,0.003737,12,2,4,19,11,12,12
9,False,True,16.0,True,400,29,6,0.04422291592023039,0.9552614536147613,9.3283,0.009427,13,3,5,21,11,13,13
12,False,True,8.0,True,300,29,6,0.04375196057179829,0.9552545165894076,2171.5768,0.0,12,2,4,19,11,12,12
21,True,True,12.0,False,400,29,6,0.04380362324182711,0.9552471580293815,1.7904,0.408519,10,0,2,16,9,10,10
21,False,False,,True,300,15,12,0.04329735002664757,0.9552274609457094,62.6684,0.0,10,0,2,16,9,10,10
12,False,True,18.0,False,400,22,6,0.044308778692737756,0.9550875571296978,5.6897,0.058142,12,2,4,19,11,12,12
12,False,False,,True,400,15,14,0.04353548817437532,0.955012540639342,0.0257,0.987235,12,2,4,19,11,12,12
18,True,True,4.0,True,400,36,6,0.043609821853511116,0.954956524681149,3.2702,0.194933,10,0,2,17,9,11,11
6,False,True,12.0,False,200,22,8,0.04423339884062394,0.9549513217850797,16130.418,0.0,14,4,6,22,12,14,14
12,True,True,18.0,False,300,29,6,0.04441054023503064,0.9548810243460559,359.8543,0.0,12,2,4,19,11,12,12
6,False,False,,True,400,15,4,0.043750847873705624,0.9548621662744493,4.5658,0.101991,14,4,6,22,12,14,14
15,True,True,16.0,False,400,29,6,0.044278727316905214,0.9548589465995397,5.493,0.064153,11,1,3,18,10,11,11
21,False,True,8.0,True,200,29,8,0.04383492617924013,0.9547876607065201,48969.0653,0.0,10,0,2,16,9,10,10
6,False,True,12.0,True,200,29,8,0.044323565327884826,0.954767477852762,23824.2781,0.0,14,4,6,22,12,14,14
18,True,True,18.0,False,200,29,10,0.04438745061380862,0.9547337314274772,394358.3082,0.0,10,0,2,17,9,11,11
9,False,True,18.0,False,400,22,6,0.044596135819225925,0.9546993923796716,5.7059,0.057675,13,3,5,21,11,13,13
18,True,True,4.0,False,400,29,6,0.04380340719502348,0.9545557383529808,1.2412,0.537619,10,0,2,17,9,11,11
15,True,True,8.0,False,400,29,6,0.04410778627546094,0.9544237471699079,0.2617,0.877341,11,1,3,18,10,11,11
15,False,True,8.0,True,400,29,6,0.04411072207324394,0.9544176798912597,9.5169,0.008579,11,1,3,18,10,11,11
15,True,True,12.0,False,400,29,6,0.044307908405433936,0.954409668299864,1.5799,0.453864,11,1,3,18,10,11,11
18,True,True,16.0,True,400,36,6,0.044451485887446796,0.9544085259514697,6.462,0.039519,10,0,2,17,9,11,11
18,False,True,4.0,True,400,29,6,0.04390452830912425,0.954345678043865,23.5845,8e-06,10,0,2,17,9,11,11
18,True,True,18.0,True,400,36,6,0.044580422385620135,0.9543392911243822,10.5895,0.005018,10,0,2,17,9,11,11
18,True,True,8.0,False,400,29,6,0.04410506929140919,0.9543290470569409,1.8155,0.403425,10,0,2,17,9,11,11
15,False,False,,False,400,8,8,0.04382998266563895,0.9543046361484736,13.6631,0.001079,11,1,3,18,10,11,11
12,False,True,8.0,False,300,22,6,0.0442242421320745,0.9542832904365409,4546.0098,0.0,12,2,4,19,11,12,12
18,False,True,18.0,True,300,29,4,0.04462616899095302,0.9542455327412906,30.1867,0.0,10,0,2,17,9,11,11
15,True,True,16.0,False,200,29,6,0.044623475482304914,0.9541532859244879,3532.4353,0.0,11,1,3,18,10,11,11
12,True,True,16.0,True,300,36,10,0.04467682680253336,0.9541415965629476,538349.6348,0.0,12,2,4,19,11,12,12
12,False,False,,False,200,8,6,0.04395744897897952,0.9541362468415072,21.7911,1.9e-05,12,2,4,19,11,12,12
15,False,False,,False,400,8,6,0.043922632931266345,0.9541112451387722,15.1322,0.000518,11,1,3,18,10,11,11
12,False,False,,True,400,15,12,0.04400726047082623,0.954032244611497,0.6611,0.718539,12,2,4,19,11,12,12
21,False,False,,False,400,8,4,0.043900616640337606,0.9539711280260559,2.4866,0.288425,10,0,2,16,9,10,10
15,True,True,12.0,True,200,36,14,0.044532345834244896,0.9539466316887439,893908.0332,0.0,11,1,3,18,10,11,11
21,True,True,4.0,False,400,29,6,0.04405343068471832,0.9539357398801093,6.2257,0.044475,10,0,2,16,9,10,10
6,True,True,12.0,False,400,29,6,0.044744999755396836,0.9539032348008856,3.5899,0.166138,14,4,6,22,12,14,14
6,False,True,8.0,False,400,22,6,0.044576883453117444,0.9538544679815635,2.6737,0.262666,14,4,6,22,12,14,14
21,True,True,8.0,False,400,29,6,0.044288766583899866,0.9538466116480517,4.3829,0.111752,10,0,2,16,9,10,10
6,False,True,4.0,False,300,22,14,0.04438680466683219,0.9538453080598701,285176.9267,0.0,14,4,6,22,12,14,14
12,False,True,12.0,True,400,29,6,0.04464742087090612,0.9538083539546183,15.7263,0.000385,12,2,4,19,11,12,12
9,False,True,12.0,True,400,29,6,0.04474416198339318,0.9538061855612976,14.6707,0.000652,13,3,5,21,11,13,13
18,True,True,16.0,False,400,29,6,0.04475690310138367,0.9537798739884852,7.2627,0.02648,10,0,2,17,9,11,11
15,True,True,18.0,False,400,29,6,0.04493285598926008,0.953713854982441,9.6261,0.008123,11,1,3,18,10,11,11
21,True,True,18.0,True,400,36,6,0.0448380857771377,0.9537112389174801,10.416,0.005473,10,0,2,16,9,10,10
21,True,True,16.0,True,400,36,6,0.044746475212867745,0.9537026036724459,6.8936,0.031847,10,0,2,16,9,10,10
6,False,True,8.0,True,300,29,8,0.04465060220747661,0.9537017159844844,84566.1207,0.0,14,4,6,22,12,14,14
21,False,True,8.0,False,200,22,8,0.04437265390298293,0.9536716078720953,37871.2384,0.0,10,0,2,16,9,10,10
9,True,True,12.0,False,400,29,6,0.04482852649665632,0.953631825712759,4.1986,0.122544,13,3,5,21,11,13,13
21,True,True,4.0,True,400,36,6,0.044205786864393276,0.9536165678858829,4.5886,0.100832,10,0,2,16,9,10,10
6,True,True,18.0,True,300,36,6,0.0451845738132522,0.9535965187529623,3.981,0.136629,14,4,6,22,12,14,14
6,False,True,18.0,True,200,29,6,0.04518960902520151,0.9535861760911999,612.7241,0.0,14,4,6,22,12,14,14
12,False,False,,True,400,15,10,0.044240173391862966,0.9535443788981242,0.182,0.913029,12,2,4,19,11,12,12
15,True,True,4.0,False,400,29,6,0.04434501182118849,0.95352643238423,1.3151,0.518116,11,1,3,18,10,11,11
9,True,True,16.0,False,400,29,6,0.04510463400192678,0.9534596714311685,5.8489,0.053694,13,3,5,21,11,13,13
12,False,True,18.0,True,400,29,6,0.04511966065475972,0.9534286563539194,10.6567,0.004852,12,2,4,19,11,12,12
18,False,True,4.0,True,300,29,10,0.04434810329486109,0.9534185110184615,391716.6458,0.0,10,0,2,17,9,11,11
15,False,False,,True,400,15,4,0.04425738623594437,0.9534091037015062,3.7241,0.155353,11,1,3,18,10,11,11
6,False,True,18.0,False,200,22,20,0.04527766007339129,0.9534051270649261,548854.6144,0.0,14,4,6,22,12,14,14
21,False,True,18.0,True,300,29,4,0.0449952561412122,0.9533861593706827,50.7301,0.0,10,0,2,16,9,10,10
15,True,False,,True,200,22,20,0.04432627685574822,0.9533633722644062,1332586.2823,0.0,11,1,3,18,10,11,11
12,True,True,8.0,True,300,36,20,0.044683583643077125,0.9533286719270035,1141181.1892,0.0,12,2,4,19,11,12,12
21,True,True,18.0,False,300,29,4,0.04502992508596974,0.9533142995618743,3.348,0.187498,10,0,2,16,9,10,10
18,True,True,18.0,True,300,36,20,0.045078631026385055,0.9533130257020777,1864943.1965,0.0,10,0,2,17,9,11,11
12,True,True,12.0,False,300,29,14,0.044888432909029705,0.9533083120499144,947525.9366,0.0,12,2,4,19,11,12,12
6,False,True,16.0,False,200,22,20,0.04525764836687349,0.9532444275235463,452975.0829,0.0,14,4,6,22,12,14,14
6,False,True,8.0,False,200,22,18,0.044905919216503665,0.9531707249138225,234931.5762,0.0,14,4,6,22,12,14,14
12,False,False,,False,400,8,4,0.0444496009384188,0.9531035074388055,9.7235,0.007737,12,2,4,19,11,12,12
9,False,True,4.0,False,300,22,10,0.0446949139769423,0.9530993061760187,248357.7781,0.0,13,3,5,21,11,13,13
18,True,True,18.0,False,300,29,12,0.045193945643950205,0.953073862426187,1220978.8034,0.0,10,0,2,17,9,11,11
12,True,True,16.0,False,400,29,6,0.04519610131892342,0.9530693857242112,5.5832,0.061324,12,2,4,19,11,12,12
15,True,False,,True,300,22,10,0.04447085473655809,0.9530586491336392,987988.3572,0.0,11,1,3,18,10,11,11
6,False,True,18.0,False,300,22,6,0.04546777013768269,0.9530130241642705,2.8173,0.244478,14,4,6,22,12,14,14
15,False,True,4.0,False,400,22,6,0.04461716610084864,0.9529542466343787,9.1635,0.010237,11,1,3,18,10,11,11
21,True,True,16.0,False,400,29,6,0.04510926479486556,0.9529488324739877,6.5774,0.037303,10,0,2,16,9,10,10
18,True,True,12.0,True,400,36,6,0.04497527257462335,0.9529241266087508,4.0888,0.129456,10,0,2,17,9,11,11
15,False,False,,True,400,15,6,0.04448932603830133,0.9529194860146334,20.5164,3.5e-05,11,1,3,18,10,11,11
6,True,True,4.0,True,300,36,14,0.044837698330388163,0.952902840604715,312212.1181,0.0,14,4,6,22,12,14,14
12,False,True,16.0,True,400,29,6,0.0452832432081645,0.9528882389066781,11.4193,0.003314,12,2,4,19,11,12,12
18,False,True,8.0,True,200,29,6,0.04479662059061515,0.9528856112521721,77300.1898,0.0,10,0,2,17,9,11,11
18,True,True,18.0,False,300,29,4,0.04528817303908255,0.9528779805575723,6.5571,0.037682,10,0,2,17,9,11,11
12,True,True,18.0,False,400,29,6,0.04539538659827384,0.9528577228454651,9.8323,0.007327,12,2,4,19,11,12,12
18,False,True,16.0,True,300,29,4,0.04521389700962079,0.9528311867426993,25.5113,3e-06,10,0,2,17,9,11,11
15,True,True,16.0,True,200,36,12,0.04527594125814189,0.9528027814093027,817076.0486,0.0,11,1,3,18,10,11,11
12,True,True,18.0,True,200,36,6,0.04545553170348008,0.9527327209124042,2613.7848,0.0,12,2,4,19,11,12,12
12,True,True,8.0,False,400,29,6,0.044987887973821035,0.9526908248104228,0.0231,0.988532,12,2,4,19,11,12,12
6,True,True,18.0,False,300,29,6,0.04563036132460458,0.9526763756880627,70.8704,0.0,14,4,6,22,12,14,14
18,True,True,18.0,False,400,29,6,0.04540096164114649,0.9526429768231877,13.5049,0.001168,10,0,2,17,9,11,11
21,True,True,4.0,False,200,29,6,0.044734931774725685,0.9524994991750741,2742.6274,0.0,10,0,2,16,9,10,10
